When I understood I was admitted to the Sofia University.,joy
I broke my knee when I was skiing over Yastrebetz (a racing track in a Bulgarian winter resort).,fear
The doctors from Belogradchik town determined a wrong diagnosis to my son. A month later after some complex examinations at ISUL (A medical institute in Sofia) the diagnosis was categorically rejected.,anger
My son lives with my parents in the country and I feel this feeling always when leaving for Sofia but the last time it was quite strong.,sadness
A colleague of mine asked a lecturer to put him a higher mark in order to keep his good mards and thus to continue getting a scholarship for an excellent grade.,disgust
I felt this feeling during the exam in higher mathematics.,shame
My son drank four pills of diazepam every two hours instead of amidophen.,guilt
I am a sportwoman as well. I felt joy when after an year of practice at a contest I covered the norms for a master of sports.,joy
I felt fear once when the car in which I travelled directed towards the precipice along the road.,fear
When I see how people around me pass by certain unjustice because of indifference or cowardice.,anger
When I left a man in whom I really believed.,sadness
Disgust with drunk people.,disgust
When I try to lie.,shame
When I had had the possibility to act or to do certain activity better but I had not done it because of reluctance or carelessness.,guilt
When I was admitted to the University.,joy
When I broke my leg I felt fear.,fear
When someone lies to me.,anger
At an unjust insult or injure.,sadness
From the cigarette smoke. Usually I feel disgust from it when I am in a restaurant.,disgust
When I promise to do something but I don't fulfill it.,shame
When I don't fulfill my obligations.,guilt
When my affairs with the girl I love settled positively.,joy
In a dam lake when the water was let flow to water the plants and I and two other boys were near the water pit. We rescued ourselves only thanks to the flippers and the tyre that was with us.,fear
It was quite recently at the football match between the national teams of Bulgaria and France. I felt strong anger with the Scottish referee who ran the match quite partially.,anger
When I am alone and listen to a song which I like very much and which I had listened before together with friends.,sadness
A striking act of ingratitude at a public vehicle.,disgust
I counterfeited a mark in the school register during the lesson in gymnastics. I felt this feeling two days later when I stood face to face with my teacher whom I highly appreciated and respected.,shame
In a fit of temper I told things that were unjust and they greatly hurt my mother though she didn't show it.,guilt
I passed successfully the preliminary exam for a participation in the children Assembly.,joy
I was alone in my room at the boarding house when at 12 o'clock someone knocked violently on the door.,fear
A friend of mine promised to come with me to the cinema but he didn't come.,anger
I felt sadness when I remembered my former boyfriend with whom I got separated an year ago and when comparing him with my present one with whom things are not much of a success.,sadness
Recently in the tram a man ran his fingers over my girlfriend then over me.,disgust
I had to prepare a report but I couldn't write it. I read from a book offhand I was quite uneasy and I felt I didn't manage.,shame
My father got a slight heart attack after a telephone call of mine.,guilt
Bulgaria won a football match against France.,joy
I was going to knock down a pedestrian with my car.,fear
I was neglected undeservedly.,anger
My grandmother died.,sadness
A man was unfair to a girlfriend of mine.,disgust
I didn't offer my seat to a pregnant woman in the bus.,shame
I didn't attend lectures.,guilt
I felt joy when my two twin sisters were born.,joy
The night before my wife had given birth to our twins. I felt fear in the hospital yard I feared if everything was going to be in order.,fear
About a month ago the Regional Council refused to pay my wife the due maternity benefit because of bureaucratic reasons.,anger
Some months ago my wife gave birth to twin sisters. She had no idea of looking after babies and she felt quite oppressed. The fact that I couldn't help her caused grief to me.,sadness
I feel disgust with some people when I see what they are capable of including lack of any dignity when trying to find a seat in the tram.,disgust
Some days ago I had a car accident. It was quite slight but through my fault. I felt strong shame because I had the spirits of a good driver.,shame
Some days ago I had a slight car accident through my fault.,guilt
The period when I was pregnant and when I gave birth to my son. I can say those were the happiest months in my life.,joy
A fear from the loss of a close friend as a result of his behavior.,fear
When I encountered not only with my father's lack of understanding but also with his unwillingness to understand me as a parent as far as things for which I (not he) have proves to be right are concerned.,anger
From the fact that my husband and I are not in good terms.,sadness
I was disgusted from a quarrel between two married people in which the children were involved as accusers of one of the parents.,disgust
When I don't succeed to fulfill a promise.,shame
When I am not able to fulfill any request of my son can't take him out to ride his byke because I am tired.,guilt
I felt joy when I saw my daughter after a separation of twenty days.,joy
I felt fear when I sat for one of my exams. Though my fear was not quite justifiable I still remember about it.,fear
I thought him a good friend but he tried to lie to me several times. Last time was the height of impudence. He promised he would come home but he didn't. I felt a sense of anger and insult.,anger
A fear of lack of personal powers.,fear
At an undeserved attitude toward a man when human personality is not treated decently.,anger
At an irrevocable loss (with respect to human relations).,sadness
At an unworthy behaviour of a man pettiness stupidity and mostly at a philistinism.,disgust
At a weakness on my part.,shame
When I don't justify the confidence of people that I respect.,guilt
When I was admitted to the University.,joy
Because of a conflict with my parents there was a possibility to interrupt my studies.,fear
I feel a strong anger when I am treated unjustly.,anger
At a prolonged separation with my family.,sadness
I was looking for an object when I came across a rotten corpse of a rat.,disgust
I feel this feeling at one and the same degree when I am not prepared to overcome certain obstacle in my life.,shame
I offended a person who had done much for me and who had helped me for everything.,guilt
The day when my son said for the first time mummy.,joy
Before an exam in logics.,fear
My husband and I were invited at the house of our nieghbours then we got an invitation on the part of my parents which we had to refuse. A a result they called me by words that provoked my anger.,anger
My son lives in the country. I feel sadness when I see mothers having walks with their children.,sadness
The behaviour of a colleague of mine which doesn't correspond to my norms of behaviour.,disgust
I was to take part in a cocktail party on the occasion of our national holiday as a servant.,shame
I ignored and offended my parents on the eve of the New Year.,guilt
The sense of joy comes to me always after a period of depression as an organic feeling for an upsurge. I don't exclude the situative feeling but in this case the reason is not in me it's out of me.,joy
I bet that I would jump down from a window. I was sure that I would jump but before I did it I rather felt fear.,fear
A honest sliding on the part of a girlfriend of mine. Terribly crossed I started breaking things and tearing books.,anger
Alone I am coming back home in the night after the serial explanation.,sadness
A lie on the part of a person close to me.,disgust
I thought I had taken a decision but I hesitated.,shame
I feel this feeling most often before me not before the others. My outside is iron but actually I'm wasting away.,guilt
My son was born.,joy
I had a car accident.,fear
I was drawn up a statement for an infringement of the traffic ordinance. In fact I was innocent.,anger
I lost a close friend.,sadness
I saw a film about the nazi concentration camps during the war. After the film I felt disgust.,disgust
I was nailed. I lied in connection with a book which I took from the library because I had to keep it for a longer time.,shame
I didn't give back in time some money that I had borrowed. My friend relied on them.,guilt
After 10 days of hard work and having suffered many changes I passed my last exam.,joy
Before going to the dentist.,fear
When I am made to do things in which I see no sense and I waste my time. Some time ago I had to participate in a sociological investigation and then I got really angry.,anger
When I feel I must be with somebody to talk with somebody but I am alone.,sadness
Some time ago a man tried to teach me something. Tried because it is very difficult to teach somebody when you yourself are not competent and cultured.,disgust
I am ashamed when I am not ready for my seminar in internal diseases simply because the assistant professor is a person who deserves high respect.,shame
We had promised with a friend of mine to take our friends to a restaurant and after having looked for a place for hours without finding one and not being helped by the others we had to give up the idea.,guilt
When I am with friends and I do what pleases me this often happenes.,joy
When I have to go in for an exam and the examinor is a person with a whimsical character and unsteady requirements.,fear
I unfairly got a low mark on an exam and I failed to win a grant since then I don't have much confidence in myself at an exam.,anger
It happened that I was alone with no contacts with friends.,sadness
I met three drunk boys almost children they didn't look like normal people.,disgust
I was totally unprepared for a seminar conducted by an assistant professor whom I highly respect.,shame
I got back too late after a Sunday going out without having called up home to tell where I was. my mother hadn't slept the whole night.,guilt
I was happy when I understood that the girl I liked was in love with me.,joy
I am afraid before an exam or colloquium.,fear
I get angry when my smaller brother misbehaves and talks with indecent words.,anger
When my dog was stolen.,sadness
I detest any kind of constraint and hate the attempts of elder people to force me to a norm of behavior without having legal or moral rights to do it. I felt this emotion when a neighbour of mine made me kick out my guests because they had talked very loudly and threatened that with connections she will expel me from the inst.,disgust
I experienced long ago when I was sightseeing Bulgarians in a foreign language.,shame
My mother developed hipertonia and I think I too am to blame bacause with her it is a stress disease.,guilt
When I met with friends that I hadn't seen for a long time.,joy
One evening a friend of mine was telling a fearful story nobody took it seriously but I got frightened.,fear
I got angry with a stranger in a train who behaved impertinently and immorally,anger
When I failed at the first entrance exam.,sadness
The event which got me angry got also an aversion in me.,disgust
Once I was not ready for a seminar and I was asked to leave.,shame
I felt guilty when once I made my mother angry.,guilt
Six months ago when I got acquaintanced with a person whom I trusted infinitely and from whom I expected help and friendly feelings. With him I found much in common in our views and in our fate.,joy
Few days ago I really experienced fear. It was connected with unexpected actions on the part of a group of people. This evoked in me many negative emotions.,fear
I always get angry when somebody deceives me or tries to conceal his lie skilfully and this offends me even more.,anger
Sadness this is an emotion which I have felt very often recently. I can't remember a concrete example. I will describe my general impression from severl situations which evoked this feeling in me.,sadness
I became disgusted with the man on whom I had counted who I had trusted the man who should have been my mainstay my father. I could hardly make myself (and the others) believe in this emotion. It has cumulated after events and deeds. Everything can happen in this world.,disgust
I am ashamed of the way my father behaves with my mother and sister and with me too.,shame
I didn't keep a promise I had made to a man and in this way I lost his esteem and confidence in me. I caused him a lot of trouble.,guilt
When I was accepted as a student.,joy
I was a bit frightened when it was found that there was something wrong with my liver. However it turned out that it was not serious and I need not worry.,fear
With the girl whom I may be loved truly. When she refused to come with me to an occasion (she was from another town).,anger
For the girl who halped me go on living and made me happy when I don't see her even for two or three days.,sadness
For a drunk man (about 20 years old) that I met one evening and who behaved impudently with the girls standing by.,disgust
I was embarassed at the exam in microbiology. I was ashamed with myself how little I knew and how good was the examinor. I rarely become ashamed.,shame
Recently when I made a slip and blurted out indecent words in my mother's presence.,guilt
I felt it when on duty in the hospital I understood that I was not afraid to face death that I also helped a little to relieve the pains of a patient.,joy
Fear overwhelmed me when right against the car I was in I saw another one as if out of control of the driver.,fear
I felt it when a girl who was dear to me lied to my face. I got angry with the fact that she knew I didn't believe her but she kept on telling lies.,anger
Sadness no I felt something much stronger when my father died.,sadness
I got disgusted with a man who was beating a woman in the street. I just happened to be there but I was abhorred by the rudness.,disgust
I was ashamed of the way I deceived that I could not help a friend although it was absolutely possible for me. Nothing was revealed but I haven't called up this person since then.,shame
I had an appointment with a colleague of mine to give her my lecture notes. I couldn't go and I didn't send them and so the girl missed a day for the preparation of her term exams.,guilt
When I knew that my husband and I were going to have a child.,joy
Two years ago I saw a film on the TV. Even now it makes me afraid.,fear
When my husband stays late at a meeting and I have to be alone.,anger
The loss of a person I loved very much.,sadness
Deception from a person I loved very much.,disgust
I didn't tell my parents that I was going to Sofia. I told them that I was going to a seminar. My mother knew that I was lying but she didn't stop me.,shame
The assistant professor saw me cheat at the preliminary examination.,guilt
I was very happy when I got the message that I had been accepted as a student in medicine.,joy
I felt something close to that when I saw that there was a man on the terrace of the flat.,fear
I got angry when I learned how short a time we had to prepare for the term examinations.,anger
I felt sad when my first boyfriend and I left each other. It was neither his fault nor mine.,sadness
I felt it today when the bus driver shouted rather indecent words at a man without any reason whatsoever.,disgust
At an exam in pharmacology I tried to prompt a coleague (she asked me something) and the assistant professor made me a sharp remark.,shame
My grandmother has been in a hospital for a week and I still haven't had time to see her.,guilt
When I learned that my parents were going abroad and leaving me alone for a few years.,joy
I was at the seaside and my brother disappeared for a couple of hours.,fear
Some time ago I was disgusted with the cleanness of the refectory of our institute.,disgust
We were at a football match and when we were leaving the stadium (the stadium was packed with people) and I lost my shoe in the crowd. Our attempts to find it didn't give any result and I had to go home without one shoe. In other words to cross the whole town !,shame
I felt guilty last year during the winter term exams. A colleague of mine asked me to give him my lecture notes (I had very good notes and I had passed my exam in advance) but I still don't know why I didn't give them to him. That colleague failed and he was on the verge of not passing it at the supplementary examinations.,guilt
When I was admitted to the Institute. I had problems with many people about my applying for this institute and I decided to prove that one can pass excellently without visiting any preparatory couse. That is I proved what I could do on my own.,joy
Once as a child I dreamed of a fire. Since that time I hadn't wanted to sleep in that bed and had feared the night darkness (and so it is now).,fear
A chief was unjustly punished on an autumn brigade and the one who was really guilty kept silent. I stepped in front and told the truth. The guilty chief called me in after the rollcall and threatened me.,anger
Years ago I fell in love for the first time. as natural for every schoolgirl I was daydreaming. Later (after 3 years) we left each other. No one was to blame but I felt deep sadness. Even now I remember about it quite often.,sadness
It was at a comsomol(??) meeting the last one because we were to graduate. The way one of my fellowstudents behaved made me feel disgusted.,disgust
I was at a children's camp abroad. The people (the leaders my coevals) were very king to us. One night we smeared our foreign friends with toothpaste while they were sleeping and then we roused the whole camp by our shouts. Later I was so sorry. I didn't utter a word for two days then I went to apologize.,shame
When I was in the fifth class the rating was done in our markbooks. I hadn't been examined yet but I had heard from my classmates about the scolding they had got at home. My first mark was in geography good 4. I judged I had known for more than that and I put down very good for fear of being scolded. Naturally my parents guessed all about it. They rebuked me for what I had done.,guilt
When I learned I was admitted to study what I wanted most floriculture (this is a narrow specialization from the general one).,joy
I was walking on the pavement when a white car rolled on it and directed towards me. I was quite near the house wall when it rolled by and hit me.,fear
My grandmother's brother had taken active part in the resistance movement. He had been in prison many times and there he lost his health. He became an invalid. When we phoned to First Aid the nurse on duty behaved quite unkindly when she understood how old he was (79).,anger
My boyfriend is a soldier. He was on a leave. I felt sad when we had to get separated again.,sadness
I felt disgusted about a teacher who had rejected all that was human in her. She refused to accept the flowers we gave her for the eighth of March and asked for a foreign parfume instead.,disgust
I was examined by a teacher I greatly respected. I was well prepared on the subjects but he put some sideissues to me and I couldn't answer.,shame
I had undertaken to help my sister for her class work but some unexpected circumstances prevented me from doing that.,guilt
I was very glad when I learned I was a student already. I heard about it over the phone I didn't believe it at first.,joy
I had worries about a certain illness.,fear
I suffered from a gynaecological illness. I was quite displeased to hear that my roommates had talked about it and they had misrepresented the truth. I felt deeply hurt when I learned that it was done by a good acquaintance of mine.,anger
When my first boyfriend left me. I tried not to let him understand I felt miserable.,sadness
I hate hypocrisy. My friend (girl) tried to intrude into my affairs with my future husband. After that she behaved as if nothing had happened.,disgust
I feel shame when I have made a promise I can't keep it and this has negative effects which are caused by my behavior.,shame
I felt it when I came home after the examination session and I said I had not passed my last exam.,guilt
I felt glad when I took the rather difficult organic chemistry examination.,joy
This was what I felt when my boyfriend went to Bourgas to study there. I had the feeling I would lose him. Anyway the distance PlovdivBourgas seemed to me so great.,fear
I confronted with this feeling at the Institute quite recently the pedology lecturer was the cause.,anger
This feeling was quite deep when my friend (girl) died in a car accident.,sadness
I am disgusted with the behavior of a car driver whose car would run over me and my friends during our autumn brigade.,disgust
I felt shame when I discontinued my education for eight months.,shame
The sense of guilt came over me too when I interrupted my studies. Why ? Because I felt guilty before my parents ! They believed in me though this event did not make them disbelieve me.,guilt
I sensed a strong feeling of joy when in the plant at my working place I got a message that I was admitted as full time student at the Higher Agricultural Institute.,joy
Fear when fulfilling my obligations on my first night fatigue duty as a soldier.,fear
When on a car journey a fellow student crossed our way with his own car and we had to bump into a roadside trunk.,anger
The loss of a close relative who was ill with cancer.,sadness
I am disgusted with a nieghbour who is looking for all sorts of quarrel with my parents and me. He feels we are hampering his living close to us. This has been going on for quite a long time.,disgust
Some time ago I promised to meet an acquaintance of mine and to carry him some promised papers. I haven't done it until this day. Now I feel quite awkward when I meet him.,shame
A sense of guilt before my parents when I had to discountinue my studies in the first year because of unpassed exams.,guilt
After a difficult exam. When I had not hoped to take it and had got a high mark. When you present someone with something and he feels glad.,joy
Fear from the unknown. I felt fear when I sat for the entrance examinations.,fear
I feel angry at people's indifference at our ability to be present at an event and to stay partial to what happens.,anger
When you are far away from relatives and friends. I feel sad for my early years for the freedom and the carefree years of childhood.,sadness
I feel disgusted with the bootlickers with helpless people.,disgust
I feel ashamed when I act dishonestly toward somebody.,shame
I didn't visit a very close friend at the hospital and some days later he died.,guilt
I was sitting for an exam in biochemistry I was very excited because it was a supplementary examination. I passed the exam very well and was glad because I recovered my selfconfidence.,joy
Students fear many things but we seem to fear the examinations most of all. I remember I was horror stricken before my microbiology exam because it was a decisive one.,fear
It was necessary to organise a competition in connection with a celebration. Everyone was to be present at that event. It turned out that there was no audience at all because everyone had pretended to be very intelligent and no one had come. I got furious.,anger
When I part with my friends I feel always sad for some time. I can't remember a concrete example now. For example I have just parted with a friend of mine and I am feeling sad.,sadness
In autumn I had to move to another lodging. My landlords quite intelligent people warned me I had to move in the nearest future. But I had difficulties in moving my luggage because I couldn't wait for a car to come. How amazed I was to hear them threatening me they would throw our my things. And at that my luggage was well packed and did not stand in their way. I was quite disappointed and disgusted.,disgust
During our last exarcise in agricultural machines we went out in the yard to examine a row of machines. But we seemed not to have fulfilled our task well because when our teacher came and asked me a question I was unable to answer. I felt awkward because he didn't deserve it.,shame
I remember about an unpleasant event in relation to my mother. I felt guilty before her.,guilt
When I succeded in establishing a contact with a girl (who is now my girlfriend).,joy
I fear before each exam.,fear
When my bosom friend tried to lie to me.,anger
When I quarrelled with a very close friend of mine.,sadness
When I see the acts and deeds of a blind drunk man.,disgust
When I wasn't well prepared for a terminal exam and the teacher tried to give me a three by asking me some very easy questions. I burned with shame then.,shame
When once my mother asked me to do some work for her at home because she was busy and moreover this work was to be done by a man. But it remained undone.,guilt
I feel joy usually after each taken exam the last one was in February.,joy
It was not long ago when I and two of friends of mine got quite drunk and one of them began to rave under the influence of the alcohol. I felt fear of what could have happened.,fear
I felt anger at my last exam I felt angry with our teacher because he did not rate me objectively and I failed.,anger
I met a girl some time ago and I cared very much about her but it happened so that we left each other. I felt some sort of sadness I think I can call it so.,sadness
I had a very good friend (boy) and I thought I could rely on him but he behaved badly with a girl who used to trust us completely.,disgust
Immediately after the New Year holidays I happened to visit a party where there was a lot of alcohol and I became drunk. On the next day I felt sort of ashamed when I remembered what I had said and done on the night before.,shame
Last year I put off an exam for the autumn session without knowing if there was a supplementary examination session. When I came home with my exam unpassed I felt guilty before my parents when I remembered how much they had done for me.,guilt
When I was admitted to the Higher Institute.,joy
I felt fear when I fell down and broke my leg into pieces and I could not feel it at all.,fear
I felt angry when I failed in an exam about which I knew quite a few things and I did not deserve to be plucked.,anger
When my mother and father were on an excursion in Chechoslovakia and I was at a student camp and I heard over the radio about the events that were taking place there.,sadness
I felt disgust with alcohol in general when a close friend of mine got so drunk that he didn't realize what he was doing and it was quite shameful.,disgust
I felt ashamed when my parents found out that I had deceived them.,shame
I felt guilty when I had taken the car keys and I had an accident but as my parents did not know who was to blame they punished my brother because I had no driving licence and they thought it impossible that had driven the car.,guilt
I felt joy when I was admitted to the Higher Agricultural Institute.,joy
I feel fear quite often but this feeling was very strong last year when my husband was quite unexpectedly sent to the hospital.,fear
That was what I felt with a teacher who put down quite unreal marks.,anger
I felt sad when a friend of mine died and I felt that something had irrevocably gone away from me.,sadness
I felt disgust with a lady teacher who used to nag to mock to interrupt everyone of my fellow students each time we had a class with her in our first year.,disgust
That was what I felt when I told my first lie and then was cought.,shame
I felt guilty when I failed to take an exam though I had had enough time to read for it but I hadn't made use of it.,guilt
I was for the first time on a brigade this year. At that time my sister was to bear a child. I was mad with joy when I opened the telegram from my parents and learned I had a nephew.,joy
It was some years ago when one evening some people came home and told us my father was badly injured in an accident.,fear
I faced this feeling when I realized I wasn't admitted to the institute in the first classifying in spite of the high mark I had got at the entrance examination.,anger
Always when I get separated from my friends and relatives from my home town.,sadness
I feel disgust with my first boyfriend who made fun of our love in an abominable way.,disgust
I have always felt ashamed for some people's behavior to their too old parents. I have felt hurt and shy when they have left them to the mercy of fate.,shame
I feel always guilty before my parents when I come home and have to tell them I have failed an exam.,guilt
Naturally when I got myself discharged this was my second birthday.,joy
When I failed my first exam at the Higher Institute.,fear
A nuisance used to live in our flat a month ago. I experienced this feeling when I tried to chase her out.,anger
After my father's death.,sadness
With an alcoholic.,disgust
Once I had dinner at an elegant restaurant and I did not have enough money to pay the bill. There were a lot of people there and I felt quite awkward.,shame
Something very unpleasant happened when I was a soldier and I was directly involved in it.,guilt
I felt the greatest burst of joy when after being heavily ill for a long period my father came back home.,joy
I was terrified during an axcursion in Italy. I was lost and left alone in this unfamiliar country.,fear
I took part in a football match. The referee was extremely partial to the opposite team. This stirred up my discontent and anger.,anger
When my first girlfriend an I left each other.,sadness
During a summer holiday at a bar I happened to see a dead to the world woman.,disgust
When I first had a sexual intercourse.,shame
I remember when I was a little boy I broke a Swiss dinner set quite involuntarily.,guilt
When I got a message that I was employed as a nurse at a kindergarten.,joy
When I first sat for an entrance examination.,fear
When a teacher though pretending to be a highly cultivated teacher and a man slapped a classmate of mine in the face quite undeservedly.,anger
When I got separated from my first love.,sadness
Many times when my father used to come home drunk and maltreated physically me and my mother.,disgust
When for the first and the last time I tried to crib and the teacher was with her back to me but right when I was taking the materials out she turned round and saw me.,shame
When at times unconscienciously I speak to my mother in a high tome but after that I am sorry and I feel guilty.,guilt
Being invited out by a person I wished to get closer to. He telephoned and invited me to go out with him the next night.,joy
Watching a horror movie with friends.,fear
The breakup of a relationship. After the event I was upset/sad then angry maybe 2/3 weeks later.,anger
The funeral of a friend who was killed in a car accident. She was of my own age there were many of my own friends present as well as her family etc.,sadness
Disgust for a person who treated me badly and has treated other people similarly including lying hiding facts being deceitful unfair etc.,disgust
Losing my temper and allowing myself to act childishly by yelling and screaming at a person who I felt had done me wrong in effect lowering myself to their level.,shame
Guilt at often being unable to visit a close relative in hospital after her death I felt very guilty and wished I had done more.,guilt
Achievement of a task by a friend who had begun a new job. She wasn't confident of handling the situation so was thinking of leaving the job only after 2 days employment.,joy
Walking home at night after university part of the way there are ano lights and I am walking down a thoroughfare with the thouth of no one hearing me if I have to scream.,fear
When my son omits to carry out certain duties at home that he knows needs doing.,anger
When I saw my niece (5 yrs) crying in the hallway for her mother who had passed away about a month ago.,sadness
With a woman who had walked into my place of employment and urinated on the floor in front of everyone.,disgust
When I found a letter addressed To Mum by my son 6 months later he begged me not to sell his new shoes which he messed up after wearing them for the first time.,shame
When I had lied to a friend/son about some things we had discussed and I had to be one better.,guilt
Felt joy a few years ago when I was away on holiday. And sat very close to my best friend looking straight into the eyes.,joy
I had to tell someone that I was interested in remaining celibate and alone. And that my spiritual master strictly prohibited sexual relations outside of marriage. This caused great fear through lack of conviction afraid to hurt someone's feelings despite my own being hurt in the process.,fear
In a sociology class I felt very angry towards some members of society for exploiting the Polynesian people dawn raids by Police (Martin Luther King Blacks in S.A.). But this was just a reflection of my own shortcomings.,anger
Felt sad about some street kids in QUEII square Aotea square. Because they had been sniffing glue and some were very young. I went into the role of a performing clown.,sadness
I was disgusted by my paranoid attitude towards myself my homework at university and disgusted about my lack of retention. Especially in learning another language.,disgust
I felt shame at the hurt I caused to my family especially my parent father shame of hurting people emotionally. A misconceived selfblaming that didn't do me any good. Shame at being myself as I am.,shame
I felt guilty at being part of the successful people. Felt guilty at being a student when other people were not. Guilt about being a potential success in various areas of society. (So stupid this emotion),guilt
When I meet old past pupils of mine and find they are all doing well I feel joy. Yesterday I met a young woman (20 yrs) I'd taught her at 6 yrs then at 12 yrs and hadn't seen her for last 34 yrs; she was no longer a waitress but a meter maid for Council.,joy
A Maori language oral test yeaterday Although I had studied intensely once in the examiners room I blew it I was so nervous I couldn't reply easily It was very important but I got only blankness.,fear
A friend visited and made comments that my house/garden were not as neat/tidy as in the past. I'd not seen her a year She implied I'd gone to the pack (I'd only been working full time and taking 3 University exams part time).,anger
When my father a 4th/5th generation colonial (from Eng.) attacked me verbally about my chosen partner. A man whom he discarded because his colour skin was not white. His ultimate disgust saddned me.,sadness
People who came to our home and requested Put out your smoke. That we should not smoke in our house... and asked not even politely. It disgusted me because I think people need to adapt to the situation.,disgust
Put down by my father at a family outing at mutual family friends dinner. Told Not to Speak. The attitude by him was negative/I was in mid 20s I had done many things a wide range of experiences. Probably greater than he.,shame
Not attending school when am not sick but in need of mental rest. Staff on your return query your sickness it is easier in N.Z. to be sick rather than confide other personal reasons etc.,guilt
My 3 children each top his class in the final exams 1984.,joy
A truck (big one) nearly mowed me off the road (I was driving a small Lazer).,fear
A shop in Downtown wouldn't accept my Visa Card before December last year.,anger
My dog of 16 and 1/2 years Lord Grey died in his sleep His death caused me more and deeper sadness than I thought.,sadness
A sour looking man was beating his thin dog in Remuera.,disgust
I told Mr Winter of Downtown Fashion to go to when he did not accept my Visa !,shame
When I accepted a lunch invitation from a past male friend.,guilt
When my daughter was born.,joy
When my mother entered surgery for a quadruple heart bypass. I felt intense fear at the time she was actually wheeled away.,fear
When my husband got picked up in our new car for drunken driving. We had made a pact the other would not drink and so therefore would be the driver for the evening etc. I was not present at the time.,anger
When my grandmother died very suddenly without warning.,sadness
When the N.Z. rugby union announced that they would proceed with a rugby tour of South Africa.,disgust
When I was unable to respond to a welcome in my indigenous language of Maori at an important function where I was the only woman in the group and it was expected of me.,shame
When I made an excuse to get out of participating in an important family occasion that I should not have missed.,guilt
Being reunited with my family after not having seen them for 5 years at the airport. Sheer elation at getting through the paper work collecting bags and the anticipation of coming through the customs gate.,joy
I caught a huge eel on a fishing line which I had pulled into the boat. I cut the line and threw the whole lot back into the water. Later that day and about ten miles away I went swimming and someone made the comment wondering how far eels could swim I abruptly ended swimming for fear at an unseen eel for a few days until we had left the district.,fear
My partner without discussing with me the situation decided it was time for us to have a break and went ahead and arranged his own life for the next 612 months then told me the day before it was about to happen having been tolerant and friendly for the preceding week.,anger
I had been living in an overseas city and made the decision to leave the city and come home about 12 months before I met a whole new set of friends leaving them at the airport was sad and traumatic as they had helped me in many ways and I knew I wouldn't see many of them again.,sadness
After I had managed to fail my first year at University I was scared as to what I was going to do with my future. I didn't want a mundane 95 job and yet I didn't know if I could pay my way through an unsubsidized year at university to settle down and continue my studies.,fear
This situation keeps occurring when my little sister disagrees with me or viceversa. We have very similar temperaments and I always end up feeling angry at her and myself for fighting so much over unimportant trivial matters.,anger
When my grandmother who has been living with us for 14 years had a stroke and was left paralysed on one side. She has been quite close to our family and to see her suffer in this way makes me feel really sad.,sadness
A gathering of a social sports club at which they proceeded to show pornographic videos and then afterwards (when most people had had quite a bit to drink) carried on in a very degrading unmoral manner especially females exposing and flaunting themselves with no shame or embarassment.,disgust
Like guilt the most ashamed I have ever felt was when I began to feel guilty about having sex with my boyfriend when it was only the thing to do and not really an act of love.,shame
This feeling of guilt really applies to moral/religious views. I (being Catholic) went against what I was brought up to believe in and had a sexual relationship with my boyfriend. Many months later when I was doing some deeper self analysis I began to feel guilty and realized that I had gone against what I wanted for myself and my future.,guilt
My mother along with some of my friends gave me a surprise birthday party they invited a large number of my friends along too.,joy
My mother did not come home till late at night (Ages ago). Anyway if I don't know where my parents are and when they'll be back I start thinking that perhaps they have had an accident and are perhaps dead.,fear
Because I am the Captain of a basketball team I usually organise a roster system so that everyone in the team can have a turn at doing either a duty or a ref. A lot of the time the girls can't be bothered or just forget I usually have to fill in.,anger
So as to be closer to the university I have left home and moved into Auckland. It now seems as if I have left home especially my family forever.,sadness
A friend of mine goes out with this guy. She sleeps with him but is quite happy for him to play around as well as herself.,disgust
NO RESPONSE.,shame
I did not attend a social studies observation class for 1 whole week (I am a student trainee teacher). Anyway the other teachers thought this was okay because the teacher I was supposed to observe was not well liked. The teacher was in fact really nice to me but I wanted to get out of teaching a hard topic he had given me.,guilt
Passing my pharmacy exams which meant my tertiary education for pharmacy completed.,joy
When I was in a car with my parents and friends and we had to back up (reverse) pass a river which when I recall it (I was only about 5 yrs) seemed we were going to fall in and drown.,fear
When my boyfriend wouldn't dance with me on my graduation night because he thought I could dance with my friends who were friendly.,anger
When my sister (really my niece) died of cancer at the age of 2 yrs after I took her to the doctor at the age of 1 and he diagnosed it.,sadness
My brother gave me a beating because he could not beat me verbally.,disgust
I found I was pregnant and unmarried.,shame
When I had to go to reconciliation before converting to Catholicism but then once received o.k.,guilt
Joy for me is when all my family gather around home for special occasions as Christmas etc. It really gives me joy to see my family and relatives and to observe natures productivity process which have been going on for centuries.,joy
I had this experience of fear when few people were fighting at a social one night which one of my relative was involved. My fear was greatly for him because he was being assaulted badly.,fear
Never really had the experience just yet N/A.,anger
This occurred when my girlfriend and I have to finish our relationship due to some circumstances between her and her family. I was really sad hurt and couldn't really find any reason why am I still living. Is this life is all about ? This was one of few question which crept up vividly every time I thought about what had happened.,sadness
I'm very disgusted when I see people abusing their body with drugs and alcohol. They take advantage of these things usually for an excuse for the fantasies which they like and so they do things stupidly and unjustly.,disgust
NO RESPONSE.,shame
This I experienced when going around with more than one girl.,guilt
Letting Jesus take control of my emotions i.e. ill feeling.,joy
Had fear of losing husband.,fear
When present boyfriend's mother approached my parents and self to leave her son alone as she did not want me for a future daughterinlaw.,anger
